Time,EngineSpeed,Pedal,TractionControl,VehicleSpeed,Gear,Altitude,Longitude,Latitude,EngineTemperature,Distance,Lap,LeanAngle
0.0,0,0.0,0,0.0,0,455.3,-2.167909,42.558333,,,0,-0.38
0.02,0,0.0,0,0.0,0,455.3,-2.167909,42.558333,,,0,-0.38
0.04,0,0.0,0,0.0,0,455.3,-2.167909,42.558333,,,0,-0.38
0.06,0,0.0,0,0.0,0,455.3,-2.167909,42.558333,,,0,-0.38
0.08,0,0.0,0,0.0,0,455.3,-2.167909,42.558333,,,0,-0.38
0.1,0,0.0,0,0.0,0,456.0,-2.167909,42.558333,,,0,-0.38
0.12,0,0.0,0,0.0,0,456.0,-2.167909,42.558333,,,0,-0.38
0.14,0,0.0,0,0.0,0,456.0,-2.167909,42.558333,,,0,-0.38
0.16,0,0.0,0,0.0,0,456.0,-2.167909,42.558333,,,0,-0.38
0.18,0,0.0,0,0.0,0,456.0,-2.167909,42.558333,,,0,-0.38
0.2,0,0.0,0,0.0,0,456.5,-2.167909,42.558331,,,0,-0.38
0.22,0,0.0,0,0.0,0,456.5,-2.167909,42.558331,,,0,-0.38
0.24,0,0.0,0,0.0,0,456.5,-2.167909,42.558331,,,0,-0.38
0.26,0,0.0,0,0.0,0,456.5,-2.167909,42.558331,,,0,-0.38
0.28,0,0.0,0,0.0,0,456.5,-2.167909,42.558331,,,0,-0.38
0.3,0,0.0,0,0.0,0,456.9,-2.167909,42.558329,,,0,-0.38
0.32,0,0.0,0,0.0,0,456.9,-2.167909,42.558329,,,0,-0.38
0.34,0,0.0,0,0.0,0,456.9,-2.167909,42.558329,,,0,-0.38
0.36,0,0.0,0,0.0,0,456.9,-2.167909,42.558329,,,0,-0.38
0.38,0,0.0,0,0.0,0,456.9,-2.167909,42.558329,,,0,-0.38
0.4,0,0.0,0,0.0,0,457.2,-2.167909,42.558329,,,0,-0.38
0.42,0,0.0,0,0.0,0,457.2,-2.167909,42.558329,,,0,-0.38
0.44,0,0.0,0,0.0,0,457.2,-2.167909,42.558329,,,0,-0.38
0.46,0,0.0,0,0.0,0,457.2,-2.167909,42.558329,,,0,-0.38
0.48,0,0.0,0,0.0,0,457.2,-2.167909,42.558329,,,0,-0.38
0.5,0,0.0,0,0.0,0,457.0,-2.167911,42.558328,,,0,-0.38
0.52,0,0.0,0,0.0,0,457.0,-2.167911,42.558328,,,0,-0.44
0.54,0,0.0,0,0.0,0,457.0,-2.167911,42.558328,,,0,-0.38
0.56,0,0.0,0,0.0,0,457.0,-2.167911,42.558328,,,0,-0.44
0.58,0,0.0,0,0.0,0,457.0,-2.167911,42.558328,,,0,-0.38
0.6,0,0.0,0,0.0,0,456.7,-2.167911,42.558328,,,0,-0.44
0.62,0,0.0,0,0.0,0,456.7,-2.167911,42.558328,,,0,-0.44
0.64,0,0.0,0,0.0,0,456.7,-2.167911,42.558328,,,0,-0.44
0.66,0,0.0,0,0.0,0,456.7,-2.167911,42.558328,,,0,-0.44
0.68,0,0.0,0,0.0,0,456.7,-2.167911,42.558328,,,0,-0.44
0.7,0,0.0,0,0.0,0,456.5,-2.167911,42.558326,,,0,-0.44
0.72,0,0.0,0,0.0,0,456.5,-2.167911,42.558326,,,0,-0.44
0.74,0,0.0,0,0.0,0,456.5,-2.167911,42.558326,,,0,-0.44
0.76,0,0.0,0,0.0,0,456.5,-2.167911,42.558326,,,0,-0.44
0.78,0,0.0,0,0.0,0,456.5,-2.167911,42.558326,,,0,-0.44
0.8,0,0.0,0,0.0,0,456.3,-2.167911,42.558326,,,0,-0.38
0.82,0,0.0,0,0.0,0,456.3,-2.167911,42.558326,,,0,-0.44
0.84,0,0.0,0,0.0,0,456.3,-2.167911,42.558326,,,0,-0.38
0.86,0,0.0,0,0.0,0,456.3,-2.167911,42.558326,,,0,-0.44
0.88,0,0.0,0,0.0,0,456.3,-2.167911,42.558326,,,0,-0.38
0.9,0,0.0,0,0.0,0,456.2,-2.167913,42.558326,67,7801,0,-0.38
0.92,0,0.0,0,0.0,0,456.2,-2.167913,42.558326,67,7801,0,-0.44
0.94,0,0.0,0,0.0,0,456.2,-2.167913,42.558326,67,7801,0,-0.38
0.96,0,0.0,0,0.0,0,456.2,-2.167913,42.558326,67,7801,0,-0.44
0.98,0,0.0,0,0.0,0,456.2,-2.167913,42.558326,67,7801,0,-0.38
1.0,0,0.0,0,0.0,0,456.1,-2.167913,42.558326,67,7801,0,-0.38
1.02,0,0.0,0,0.0,0,456.1,-2.167913,42.558326,67,7801,0,-0.38
1.04,0,0.0,0,0.0,0,456.1,-2.167913,42.558326,67,7801,0,-0.38
1.06,0,0.0,0,0.0,0,456.1,-2.167913,42.558326,67,7801,0,-0.38
1.08,0,0.0,0,0.0,0,456.1,-2.167913,42.558326,67,7801,0,-0.38
1.1,0,0.0,0,0.0,0,456.1,-2.167914,42.558326,67,7801,0,-0.44
1.12,0,0.0,0,0.0,0,456.1,-2.167914,42.558326,67,7801,0,-0.38
1.14,0,0.0,0,0.0,0,456.1,-2.167914,42.558326,67,7801,0,-0.44
1.16,0,0.0,0,0.0,0,456.1,-2.167914,42.558326,67,7801,0,-0.38
1.18,0,0.0,0,0.0,0,456.1,-2.167914,42.558326,67,7801,0,-0.44
1.2,0,0.0,0,0.0,0,456.0,-2.167914,42.558326,67,7801,0,-0.44
1.22,0,0.0,0,0.0,0,456.0,-2.167914,42.558326,67,7801,0,-0.44
1.24,0,0.0,0,0.0,0,456.0,-2.167914,42.558326,67,7801,0,-0.44
1.26,0,0.0,0,0.0,0,456.0,-2.167914,42.558326,67,7801,0,-0.44
1.28,0,0.0,0,0.0,0,456.0,-2.167914,42.558326,67,7801,0,-0.44
1.3,0,0.0,0,0.0,0,455.5,-2.167916,42.558326,67,7801,0,-0.44
1.32,0,0.0,0,0.0,0,455.5,-2.167916,42.558326,67,7801,0,-0.38
1.34,0,0.0,0,0.0,0,455.5,-2.167916,42.558326,67,7801,0,-0.44
1.36,0,0.0,0,0.0,0,455.5,-2.167916,42.558326,67,7801,0,-0.38
1.38,0,0.0,0,0.0,0,455.5,-2.167916,42.558326,67,7801,0,-0.44
1.4,0,0.0,0,0.0,0,455.1,-2.167916,42.558326,67,7801,0,-0.44
1.42,0,0.0,0,0.0,0,455.1,-2.167916,42.558326,67,7801,0,-0.38
1.44,0,0.0,0,0.0,0,455.1,-2.167916,42.558326,67,7801,0,-0.44
1.46,0,0.0,0,0.0,0,455.1,-2.167916,42.558326,67,7801,0,-0.38
1.48,0,0.0,0,0.0,0,455.1,-2.167916,42.558326,67,7801,0,-0.44
1.5,0,0.0,0,0.0,0,454.7,-2.167916,42.558326,67,7801,0,-0.38
1.52,0,0.0,0,0.0,0,454.7,-2.167916,42.558326,67,7801,0,-0.44
1.54,0,0.0,0,0.0,0,454.7,-2.167916,42.558326,67,7801,0,-0.38
1.56,0,0.0,0,0.0,0,454.7,-2.167916,42.558326,67,7801,0,-0.44
1.58,0,0.0,0,0.0,0,454.7,-2.167916,42.558326,67,7801,0,-0.38
1.6,0,0.0,0,0.0,0,434.2,-2.167953,42.558323,67,7801,0,-0.44
1.62,0,0.0,0,0.0,0,434.2,-2.167953,42.558323,67,7801,0,-0.44
1.64,0,0.0,0,0.0,0,434.2,-2.167953,42.558323,67,7801,0,-0.44
1.66,0,0.0,0,0.0,0,434.2,-2.167953,42.558323,67,7801,0,-0.44
1.68,0,0.0,0,0.0,0,434.2,-2.167953,42.558323,67,7801,0,-0.44
1.7,0,0.0,0,0.0,0,436.7,-2.167949,42.558323,67,7801,0,-0.38
1.72,0,0.0,0,0.0,0,436.7,-2.167949,42.558323,67,7801,0,-0.44
1.74,0,0.0,0,0.0,0,436.7,-2.167949,42.558323,67,7801,0,-0.38
1.76,0,0.0,0,0.0,0,436.7,-2.167949,42.558323,67,7801,0,-0.44
1.78,0,0.0,0,0.0,0,436.7,-2.167949,42.558323,67,7801,0,-0.38
1.8,0,0.0,0,0.0,0,438.1,-2.167946,42.558321,67,7801,0,-0.44
1.82,0,0.0,0,0.0,0,438.1,-2.167946,42.558321,67,7801,0,-0.38
1.84,0,0.0,0,0.0,0,438.1,-2.167946,42.558321,67,7801,0,-0.44
1.86,0,0.0,0,0.0,0,438.1,-2.167946,42.558321,67,7801,0,-0.38
1.88,0,0.0,0,0.0,0,438.1,-2.167946,42.558321,67,7801,0,-0.44
1.9,0,0.0,0,0.0,0,439.6,-2.167944,42.558319,67,7801,0,-0.44
1.92,0,0.0,0,0.0,0,439.6,-2.167944,42.558319,67,7801,0,-0.38
1.94,0,0.0,0,0.0,0,439.6,-2.167944,42.558319,67,7801,0,-0.44
1.96,0,0.0,0,0.0,0,439.6,-2.167944,42.558319,67,7801,0,-0.38
1.98,0,0.0,0,0.0,0,439.6,-2.167944,42.558319,67,7801,0,-0.44
2.0,0,0.0,0,0.0,0,440.6,-2.167943,42.558319,67,7801,0,-0.38
2.02,0,0.0,0,0.0,0,440.6,-2.167943,42.558319,67,7801,0,-0.38
2.04,0,0.0,0,0.0,0,440.6,-2.167943,42.558319,67,7801,0,-0.38
2.06,0,0.0,0,0.0,0,440.6,-2.167943,42.558319,67,7801,0,-0.38
2.08,0,0.0,0,0.0,0,440.6,-2.167943,42.558319,67,7801,0,-0.38
2.1,0,0.0,0,0.0,0,441.2,-2.167941,42.558318,67,7801,0,-0.38
2.12,0,0.0,0,0.0,0,441.2,-2.167941,42.558318,67,7801,0,-0.44
2.14,0,0.0,0,0.0,0,441.2,-2.167941,42.558318,67,7801,0,-0.38
2.16,0,0.0,0,0.0,0,441.2,-2.167941,42.558318,67,7801,0,-0.44
2.18,0,0.0,0,0.0,0,441.2,-2.167941,42.558318,67,7801,0,-0.38
2.2,0,0.0,0,0.0,0,441.8,-2.167939,42.558316,67,7801,0,-0.44
2.22,0,0.0,0,0.0,0,441.8,-2.167939,42.558316,67,7801,0,-0.44
2.24,0,0.0,0,0.0,0,441.8,-2.167939,42.558316,67,7801,0,-0.44
2.26,0,0.0,0,0.0,0,441.8,-2.167939,42.558316,67,7801,0,-0.44
2.28,0,0.0,0,0.0,0,441.8,-2.167939,42.558316,67,7801,0,-0.44
2.3,0,0.0,0,0.0,0,442.3,-2.167938,42.558314,67,7801,0,-0.44
2.32,0,0.0,0,0.0,0,442.3,-2.167938,42.558314,67,7801,0,-0.44
2.34,0,0.0,0,0.0,0,442.3,-2.167938,42.558314,67,7801,0,-0.44
2.36,0,0.0,0,0.0,0,442.3,-2.167938,42.558314,67,7801,0,-0.44
2.38,0,0.0,0,0.0,0,442.3,-2.167938,42.558314,67,7801,0,-0.44
2.4,0,0.0,0,0.0,0,442.7,-2.167936,42.558314,67,7801,0,-0.38
2.42,0,0.0,0,0.0,0,442.7,-2.167936,42.558314,67,7801,0,-0.44
2.44,0,0.0,0,0.0,0,442.7,-2.167936,42.558314,67,7801,0,-0.38
2.46,0,0.0,0,0.0,0,442.7,-2.167936,42.558314,67,7801,0,-0.44
2.48,0,0.0,0,0.0,0,442.7,-2.167936,42.558314,67,7801,0,-0.38
2.5,0,0.0,0,0.0,0,443.2,-2.167934,42.558313,67,7801,0,-0.44
2.52,0,0.0,0,0.0,0,443.2,-2.167934,42.558313,67,7801,0,-0.44
2.54,0,0.0,0,0.0,0,443.2,-2.167934,42.558313,67,7801,0,-0.44
2.56,0,0.0,0,0.0,0,443.2,-2.167934,42.558313,67,7801,0,-0.44
2.58,0,0.0,0,0.0,0,443.2,-2.167934,42.558313,67,7801,0,-0.44
2.6,0,0.0,0,0.0,0,443.7,-2.167933,42.558311,67,7801,0,-0.38
2.62,0,0.0,0,0.0,0,443.7,-2.167933,42.558311,67,7801,0,-0.38
2.64,0,0.0,0,0.0,0,443.7,-2.167933,42.558311,67,7801,0,-0.38
2.66,0,0.0,0,0.0,0,443.7,-2.167933,42.558311,67,7801,0,-0.38
2.68,0,0.0,0,0.0,0,443.7,-2.167933,42.558311,67,7801,0,-0.38
2.7,0,0.0,0,0.0,0,444.1,-2.167933,42.558311,67,7801,0,-0.44
2.72,0,0.0,0,0.0,0,444.1,-2.167933,42.558311,67,7801,0,-0.38
2.74,0,0.0,0,0.0,0,444.1,-2.167933,42.558311,67,7801,0,-0.44
2.76,0,0.0,0,0.0,0,444.1,-2.167933,42.558311,67,7801,0,-0.38
2.78,0,0.0,0,0.0,0,444.1,-2.167933,42.558311,67,7801,0,-0.44
2.8,0,0.0,0,0.0,0,444.5,-2.167931,42.558311,67,7801,0,-0.44
2.82,0,0.0,0,0.0,0,444.5,-2.167931,42.558311,67,7801,0,-0.38
2.84,0,0.0,0,0.0,0,444.5,-2.167931,42.558311,67,7801,0,-0.44
2.86,0,0.0,0,0.0,0,444.5,-2.167931,42.558311,67,7801,0,-0.38
2.88,0,0.0,0,0.0,0,444.5,-2.167931,42.558311,67,7801,0,-0.44
2.9,0,0.0,0,0.0,0,444.5,-2.167931,42.558309,67,7801,0,-0.38
2.92,0,0.0,0,0.0,0,444.5,-2.167931,42.558309,67,7801,0,-0.44
2.94,0,0.0,0,0.0,0,444.5,-2.167931,42.558309,67,7801,0,-0.38
2.96,0,0.0,0,0.0,0,444.5,-2.167931,42.558309,67,7801,0,-0.44
2.98,0,0.0,0,0.0,0,444.5,-2.167931,42.558309,67,7801,0,-0.38
3.0,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.02,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.04,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.06,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.08,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.1,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.38
3.12,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.38
3.14,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.38
3.16,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.38
3.18,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.38
3.2,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.38
3.22,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.33
3.24,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.38
3.26,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.33
3.28,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.38
3.3,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.32,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.34,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.36,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.38,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.4,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.42,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.44,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.46,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.48,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.5,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.52,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.54,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.56,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.58,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.6,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.44
3.62,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.44
3.64,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.44
3.66,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.44
3.68,0,0.0,0,0.0,0,444.3,-2.167933,42.558309,67,7801,0,-0.44
3.7,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.72,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.74,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.76,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.38
3.78,0,0.0,0,0.0,0,444.4,-2.167933,42.558309,67,7801,0,-0.44
3.8,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
3.82,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
3.84,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
3.86,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
3.88,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
3.9,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
3.92,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
3.94,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
3.96,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
3.98,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
4.0,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
4.02,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
4.04,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
4.06,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
4.08,0,0.0,0,0.0,0,444.5,-2.167933,42.558309,67,7801,0,-0.44
4.1,0,0.0,0,0.0,0,444.6,-2.167933,42.558309,67,7801,0,-0.44
4.12,0,0.0,0,0.0,0,444.6,-2.167933,42.558309,67,7801,0,-0.38
4.14,0,0.0,0,0.0,0,444.6,-2.167933,42.558309,67,7801,0,-0.44
4.16,0,0.0,0,0.0,0,444.6,-2.167933,42.558309,67,7801,0,-0.38
4.18,0,0.0,0,0.0,0,444.6,-2.167933,42.558309,67,7801,0,-0.44
4.2,0,0.0,0,0.0,0,444.6,-2.167933,42.558308,67,7801,0,-0.38
4.22,0,0.0,0,0.0,0,444.6,-2.167933,42.558308,67,7801,0,-0.44
4.24,0,0.0,0,0.0,0,444.6,-2.167933,42.558308,67,7801,0,-0.38
4.26,0,0.0,0,0.0,0,444.6,-2.167933,42.558308,67,7801,0,-0.44
4.28,0,0.0,0,0.0,0,444.6,-2.167933,42.558308,67,7801,0,-0.38
4.3,0,0.0,0,0.0,0,444.5,-2.167933,42.558308,67,7801,0,-0.38
4.32,0,0.0,0,0.0,0,444.5,-2.167933,42.558308,67,7801,0,-0.44
4.34,0,0.0,0,0.0,0,444.5,-2.167933,42.558308,67,7801,0,-0.38
4.36,0,0.0,0,0.0,0,444.5,-2.167933,42.558308,67,7801,0,-0.44
4.38,0,0.0,0,0.0,0,444.5,-2.167933,42.558308,67,7801,0,-0.38
4.4,0,0.0,0,0.0,0,444.5,-2.167933,42.558308,67,7801,0,-0.44
4.42,0,0.0,0,0.0,0,444.5,-2.167933,42.558308,67,7801,0,-0.44
4.44,0,0.0,0,0.0,0,444.5,-2.167933,42.558308,67,7801,0,-0.44
4.46,0,0.0,0,0.0,0,444.5,-2.167933,42.558308,67,7801,0,-0.44
4.48,0,0.0,0,0.0,0,444.5,-2.167933,42.558308,67,7801,0,-0.44
4.5,0,0.0,0,0.0,0,444.4,-2.167933,42.558308,67,7801,0,-0.38
4.52,0,0.0,0,0.0,0,444.4,-2.167933,42.558308,67,7801,0,-0.44
4.54,0,0.0,0,0.0,0,444.4,-2.167933,42.558308,67,7801,0,-0.38
4.56,0,0.0,0,0.0,0,444.4,-2.167933,42.558308,67,7801,0,-0.44
4.58,0,0.0,0,0.0,0,444.4,-2.167933,42.558308,67,7801,0,-0.38
4.6,0,0.0,0,0.0,0,444.4,-2.167933,42.558308,67,7801,0,-0.38
4.62,0,0.0,0,0.0,0,444.4,-2.167933,42.558308,67,7801,0,-0.44
4.64,0,0.0,0,0.0,0,444.4,-2.167933,42.558308,67,7801,0,-0.38
4.66,0,0.0,0,0.0,0,444.4,-2.167933,42.558308,67,7801,0,-0.44
4.68,0,0.0,0,0.0,0,444.4,-2.167933,42.558308,67,7801,0,-0.38
4.7,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.44
4.72,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.38
4.74,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.44
4.76,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.38
4.78,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.44
4.8,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.38
4.82,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.38
4.84,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.38
4.86,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.38
4.88,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.38
4.9,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.44
4.92,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.44
4.94,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.44
4.96,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.44
4.98,0,0.0,0,0.0,0,444.3,-2.167933,42.558308,67,7801,0,-0.44
5.0,0,0.0,0,0.0,0,444.3,-2.167933,42.558306,67,7801,0,-0.44
5.02,0,0.0,0,0.0,0,444.3,-2.167933,42.558306,67,7801,0,-0.44
5.04,0,0.0,0,0.0,0,444.3,-2.167933,42.558306,67,7801,0,-0.44
5.06,0,0.0,0,0.0,0,444.3,-2.167933,42.558306,67,7801,0,-0.44
5.08,0,0.0,0,0.0,0,444.3,-2.167933,42.558306,67,7801,0,-0.44
5.1,0,0.0,0,0.0,0,444.2,-2.167933,42.558306,67,7801,0,-0.44
5.12,0,0.0,0,0.0,0,444.2,-2.167933,42.558306,67,7801,0,-0.44
5.14,0,0.0,0,0.0,0,444.2,-2.167933,42.558306,67,7801,0,-0.44
5.16,0,0.0,0,0.0,0,444.2,-2.167933,42.558306,67,7801,0,-0.44
5.18,0,0.0,0,0.0,0,444.2,-2.167933,42.558306,67,7801,0,-0.44
5.2,0,0.0,0,0.0,0,444.1,-2.167931,42.558306,67,7801,0,-0.44
5.22,0,0.0,0,0.0,0,444.1,-2.167931,42.558306,67,7801,0,-0.44
5.24,0,0.0,0,0.0,0,444.1,-2.167931,42.558306,67,7801,0,-0.44
5.26,0,0.0,0,0.0,0,444.1,-2.167931,42.558306,67,7801,0,-0.44
5.28,0,0.0,0,0.0,0,444.1,-2.167931,42.558306,67,7801,0,-0.44
5.3,0,0.0,0,0.0,0,443.9,-2.167931,42.558306,67,7801,0,-0.44
5.32,0,0.0,0,0.0,0,443.9,-2.167931,42.558306,67,7801,0,-0.44
5.34,0,0.0,0,0.0,0,443.9,-2.167931,42.558306,67,7801,0,-0.44
5.36,0,0.0,0,0.0,0,443.9,-2.167931,42.558306,67,7801,0,-0.44
5.38,0,0.0,0,0.0,0,443.9,-2.167931,42.558306,67,7801,0,-0.44
5.4,0,0.0,0,0.0,0,443.7,-2.167931,42.558306,67,7801,0,-0.44
5.42,0,0.0,0,0.0,0,443.7,-2.167931,42.558306,67,7801,0,-0.44
5.44,0,0.0,0,0.0,0,443.7,-2.167931,42.558306,67,7801,0,-0.44
5.46,0,0.0,0,0.0,0,443.7,-2.167931,42.558306,67,7801,0,-0.44
5.48,0,0.0,0,0.0,0,443.7,-2.167931,42.558306,67,7801,0,-0.44
5.5,0,0.0,0,0.0,0,443.6,-2.167931,42.558304,67,7801,0,-0.44
5.52,0,0.0,0,0.0,0,443.6,-2.167931,42.558304,67,7801,0,-0.44
5.54,0,0.0,0,0.0,0,443.6,-2.167931,42.558304,67,7801,0,-0.44
5.56,0,0.0,0,0.0,0,443.6,-2.167931,42.558304,67,7801,0,-0.44
5.58,0,0.0,0,0.0,0,443.6,-2.167931,42.558304,67,7801,0,-0.44
5.6,0,0.0,0,0.0,0,443.6,-2.167929,42.558304,67,7801,0,-0.44
5.62,0,0.0,0,0.0,0,443.6,-2.167929,42.558304,67,7801,0,-0.44
5.64,0,0.0,0,0.0,0,443.6,-2.167929,42.558304,67,7801,0,-0.44
5.66,0,0.0,0,0.0,0,443.6,-2.167929,42.558304,67,7801,0,-0.44
5.68,0,0.0,0,0.0,0,443.6,-2.167929,42.558304,67,7801,0,-0.44
5.7,0,0.0,0,0.0,0,443.5,-2.167929,42.558304,67,7801,0,-0.44
5.72,0,0.0,0,0.0,0,443.5,-2.167929,42.558304,67,7801,0,-0.44
5.74,0,0.0,0,0.0,0,443.5,-2.167929,42.558304,67,7801,0,-0.44
5.76,0,0.0,0,0.0,0,443.5,-2.167929,42.558304,67,7801,0,-0.44
5.78,0,0.0,0,0.0,0,443.5,-2.167929,42.558304,67,7801,0,-0.44
5.8,0,0.0,0,0.0,0,443.4,-2.167929,42.558303,67,7801,0,-0.44
5.82,0,0.0,0,0.0,0,443.4,-2.167929,42.558303,67,7801,0,-0.38
5.84,0,0.0,0,0.0,0,443.4,-2.167929,42.558303,67,7801,0,-0.44
5.86,0,0.0,0,0.0,0,443.4,-2.167929,42.558303,67,7801,0,-0.38
5.88,0,0.0,0,0.0,0,443.4,-2.167929,42.558303,67,7801,0,-0.44
5.9,0,0.0,0,0.0,0,443.4,-2.167929,42.558303,67,7801,0,-0.44
5.92,0,0.0,0,0.0,0,443.4,-2.167929,42.558303,67,7801,0,-0.38
5.94,0,0.0,0,0.0,0,443.4,-2.167929,42.558303,67,7801,0,-0.44
5.96,0,0.0,0,0.0,0,443.4,-2.167929,42.558303,67,7801,0,-0.38
5.98,0,0.0,0,0.0,0,443.4,-2.167929,42.558303,67,7801,0,-0.44
6.0,0,0.0,0,0.0,0,443.3,-2.167928,42.558303,67,7801,0,-0.44
6.02,0,0.0,0,0.0,0,443.3,-2.167928,42.558303,67,7801,0,-0.44
6.04,0,0.0,0,0.0,0,443.3,-2.167928,42.558303,67,7801,0,-0.44
6.06,0,0.0,0,0.0,0,443.3,-2.167928,42.558303,67,7801,0,-0.44
6.08,0,0.0,0,0.0,0,443.3,-2.167928,42.558303,67,7801,0,-0.44
6.1,0,0.0,0,0.0,0,443.2,-2.167928,42.558303,67,7801,0,-0.44
6.12,0,0.0,0,0.0,0,443.2,-2.167928,42.558303,67,7801,0,-0.38
6.14,0,0.0,0,0.0,0,443.2,-2.167928,42.558303,67,7801,0,-0.44
6.16,0,0.0,0,0.0,0,443.2,-2.167928,42.558303,67,7801,0,-0.38
6.18,0,0.0,0,0.0,0,443.2,-2.167928,42.558303,67,7801,0,-0.44
6.2,0,0.0,0,0.0,0,443.2,-2.167928,42.558301,67,7801,0,-0.38
6.22,0,0.0,0,0.0,0,443.2,-2.167928,42.558301,67,7801,0,-0.38
